,sales_price,estimate_range,auction_location,surface,auction_year,auction_month,auction_weekday
2123,1171320,258000.0,0,16900.0,2016,4,Monday
2124,24190,12900.0,0,5232.5,2016,4,Monday
2125,56440,12900.0,0,5265.0,2016,4,Monday
2126,552120,258000.0,0,4118.0,2016,4,Monday
2127,96750,25800.0,0,12610.0,2016,4,Monday
2128,45150,9030.0,0,8737.5,2016,4,Monday
2129,32250,12900.0,0,1575.0,2016,4,Monday
2130,48380,12900.0,0,17314.5,2016,4,Monday
2131,72560,25800.0,0,15400.0,2016,4,Monday
2132,112880,51600.0,0,20224.0,2016,4,Monday
2133,32250,12900.0,0,6488.3,2016,4,Monday
2134,273480,129000.0,0,8094.0,2016,4,Monday
2135,41930,12900.0,0,1748.0,2016,4,Monday
2136,443760,51600.0,0,8000.0,2016,4,Monday
2137,112880,51600.0,0,13000.0,2016,4,Monday
2138,25800,5160.0,0,5980.0,2016,4,Monday
2139,225750,167700.0,0,50000.0,2016,4,Monday
2140,8060,3870.0,0,3050.0,2016,4,Monday
2141,45150,12900.0,0,10332.0,2016,4,Monday
2142,96750,51600.0,0,1200.0,2016,4,Monday
2143,96750,12900.0,0,18830.0,2016,4,Monday
2144,9680,2580.0,0,1200.0,2016,4,Monday
2145,41930,2580.0,0,3000.0,2016,4,Monday
2146,19350,7740.0,0,8000.0,2016,4,Monday
2147,6450,5160.0,0,3660.25,2016,4,Monday
2148,12900,5160.0,0,7178.0,2016,4,Monday
2149,25800,5160.0,0,2711.9,2016,4,Monday
2150,88690,12900.0,0,33569.95,2016,4,Monday
2151,80630,19350.0,0,48403.08,2016,4,Monday
2152,80630,19350.0,0,29524.5,2016,4,Monday
2153,32250,12900.0,0,28226.8,2016,4,Monday
2154,38700,25800.0,0,52490.0,2016,4,Monday
2155,443760,129000.0,0,4459.1,2016,4,Sunday
2156,273480,25800.0,0,2419.82,2016,4,Sunday
2157,96750,25800.0,0,1312.0,2016,4,Sunday
2158,120940,25800.0,0,10489.5,2016,4,Sunday
2159,112880,25800.0,0,12688.0,2016,4,Sunday
2160,56440,25800.0,0,63491.0,2016,4,Sunday
2161,939120,258000.0,0,10324.0,2016,4,Sunday
2162,273480,64500.0,0,33379.29,2016,4,Sunday
2163,939120,258000.0,0,10236.8,2016,4,Sunday
2164,1248720,516000.0,0,41907.0,2016,4,Sunday
2165,209630,25800.0,0,12494.92,2016,4,Sunday
2166,660480,258000.0,0,173600.0,2016,4,Sunday
2167,88690,25800.0,0,21141.0,2016,4,Sunday
2168,412800,77400.0,0,6390.0,2016,4,Sunday
2169,1326120,258000.0,0,10682.1,2016,4,Sunday
2170,861720,129000.0,0,5475.25,2016,4,Sunday
2171,1248720,903000.0,0,2530.0,2016,4,Sunday
2172,4576920,1290000.0,0,6716.0,2016,4,Sunday
2173,3999000,1290000.0,0,18915.0,2016,4,Sunday
2174,2796720,516000.0,0,32400.0,2016,4,Sunday
2175,2332320,516000.0,0,4017.4,2016,4,Sunday
2176,7033080,1290000.0,0,64000.0,2016,4,Sunday
2177,1326120,516000.0,0,18850.0,2016,4,Sunday
2178,2022720,1548000.0,0,12610.0,2016,4,Sunday
2179,598560,258000.0,0,3510.0,2016,4,Sunday
2180,6021720,2580000.0,0,5918.5,2016,4,Sunday
2181,5082600,1290000.0,0,15892.5,2016,4,Sunday
2182,1527360,258000.0,0,4453.0,2016,4,Sunday
2183,1248720,516000.0,0,6375.0,2016,4,Sunday
2184,397320,129000.0,0,5561.0,2016,4,Sunday
2185,366360,129000.0,0,4860.0,2016,4,Sunday
2186,536640,154800.0,0,9779.0,2016,4,Sunday
2187,753360,219300.0,0,6795.0,2016,4,Sunday
2188,1093920,258000.0,0,33200.0,2016,4,Sunday
2189,5010360,1290000.0,0,65532.0,2016,4,Sunday
2190,706920,258000.0,0,27004.0,2016,4,Sunday
2191,288960,129000.0,0,11229.0,2016,4,Sunday
2192,96750,25800.0,0,12250.0,2016,4,Sunday
2193,1867920,387000.0,0,160128.0,2016,4,Sunday
2194,753360,90300.0,0,26308.84,2016,4,Sunday
2195,1867920,645000.0,0,23571.0,2016,4,Sunday
2196,784320,129000.0,0,25696.09,2016,4,Sunday
2197,319920,129000.0,0,9944.0,2016,4,Sunday
2198,319920,129000.0,0,4598.0,2016,4,Sunday
2199,412800,129000.0,0,6012.0,2016,4,Sunday
2200,474720,129000.0,0,10505.25,2016,4,Sunday
2201,753360,387000.0,0,16425.0,2016,4,Sunday
2202,474720,129000.0,0,59929.8,2016,4,Sunday
2203,161250,129000.0,0,21600.0,2016,4,Sunday
2204,1016520,77400.0,0,88999.25,2016,4,Sunday
2205,145130,29670.0,0,14000.0,2016,4,Sunday
2206,153190,29670.0,0,32400.0,2016,4,Sunday
2207,177380,25800.0,0,16788.0,2016,4,Sunday
2208,273480,116100.0,0,49650.5,2016,4,Sunday
2209,552120,129000.0,0,32364.01,2016,4,Sunday
2210,381840,116100.0,0,40000.0,2016,4,Sunday
2211,60850,6410.0,0,1681.0,2016,1,Wednesday
2212,22420,12810.0,0,3844.0,2016,1,Wednesday
2213,24020,2560.0,0,150.0,2016,1,Wednesday
2214,286940,64050.0,0,945.0,2016,1,Wednesday
2215,317690,64050.0,0,3050.0,2016,1,Wednesday
2216,19220,6410.0,0,9100.0,2016,1,Wednesday
2217,160130,25620.0,0,4870.25,2016,1,Wednesday
2218,11210,2560.0,0,2470.2,2016,1,Wednesday
2219,19220,5120.0,0,663.39,2016,1,Wednesday
2220,96080,12810.0,0,9360.0,2016,1,Wednesday
2221,36830,6410.0,0,2421.09,2016,1,Wednesday
2222,17610,2560.0,0,6936.0,2016,1,Wednesday
2223,625130,128100.0,0,17978.07,2016,1,Wednesday
2224,88070,25620.0,0,10180.81,2016,1,Wednesday
2225,19220,7690.0,0,5310.0,2016,1,Wednesday
2226,76860,25620.0,0,4374.0,2016,1,Wednesday
2227,99280,20500.0,0,6930.0,2016,1,Wednesday
2228,12810,2560.0,0,5508.0,2016,1,Wednesday
2229,160130,64050.0,0,45461.0,2016,1,Wednesday
2230,7690,2570.0,0,13000.0,2016,1,Wednesday
2231,10410,3840.0,0,22575.0,2016,1,Wednesday
2232,10410,1281.0,0,10000.0,2016,1,Wednesday
2233,12810,8960.0,0,22165.0,2016,1,Wednesday
2234,6410,5120.0,0,12969.0,2016,1,Wednesday
2235,19220,7690.0,0,5600.0,2016,1,Wednesday
2236,28820,8970.0,0,3936.0,2016,1,Wednesday
2237,41630,2567.0,0,10324.0,2020,4,Wednesday
2238,3522,1281.0,0,2499.64,2020,4,Wednesday
2239,2241,1281.0,0,22295.51,2020,4,Wednesday
2240,76860,16660.0,0,668.25,2020,4,Wednesday
2241,5600,2560.0,0,17764.38,2020,4,Wednesday
2242,8010,2560.0,0,18144.0,2020,4,Wednesday
2243,60850,25620.0,0,938.05,2020,4,Wednesday
2244,120090,25620.0,0,3297.65,2020,4,Wednesday
2245,12810,2567.0,0,2850.0,2020,4,Wednesday
2246,2081,1281.0,0,29600.0,2020,4,Wednesday
2247,25620,5120.0,0,7676.0,2020,4,Tuesday
2248,67250,12810.0,0,1597.5,2020,4,Tuesday
2249,8010,2560.0,0,828.0,2020,5,Tuesday
2250,1935,516.0,0,5892.06,2020,5,Tuesday
2251,67730,25800.0,0,1640.25,2020,5,Tuesday
2252,6450,2580.0,0,22109.8,2020,5,Tuesday
2253,177400,129020.0,0,2314.0,2020,5,Tuesday
2254,1048,516.0,0,3555.0,2020,5,Tuesday
2255,1290,516.0,0,7776.3,2020,5,Tuesday
2256,1370,516.0,0,16767.0,2020,5,Tuesday
2257,8780,1277.0,0,156.25,2020,5,Tuesday
2258,10380,2550.0,0,870.25,2020,5,Tuesday
2259,23950,1278.0,0,2346.0,2020,5,Tuesday
2260,22350,5110.0,0,3576.04,2020,5,Tuesday
2261,10380,2550.0,0,232.5625,2020,5,Tuesday
2262,28740,12780.0,0,10000.0,2020,5,Tuesday
2263,6710,1278.0,0,2369.8,2020,5,Tuesday
2264,222120,114230.0,0,3575.0,2020,5,Wednesday
2265,55530,6350.0,0,5120.0,2020,5,Wednesday
2266,4759,1396.0,0,645.0,2020,5,Wednesday
2267,7140,2540.0,0,1831.5,2020,5,Wednesday
2268,1586,1269.0,0,9210.5,2020,5,Wednesday
2269,11110,2543.0,0,32942.0,2020,5,Wednesday
2270,4125,1269.0,0,716.75,2020,5,Wednesday
2271,7140,1270.0,0,99.75,2020,5,Wednesday
2272,1110,634.0,0,816.0,2020,5,Wednesday
2273,2379,1269.0,0,2450.0,2020,5,Wednesday
2274,11110,2530.0,0,669.75,2020,5,Wednesday
2275,9520,2530.0,0,546.0,2020,5,Wednesday
2276,4125,2540.0,0,10502.0,2020,5,Wednesday
2277,6350,2540.0,0,750.0,2020,5,Wednesday
2278,30140,12690.0,0,7381.0,2020,5,Wednesday
2279,2379,1269.0,0,1111.5,2020,5,Wednesday
2280,4759,2543.0,0,5402.25,2020,5,Wednesday
2281,396,1269.0,0,22067.5,2020,5,Wednesday
2282,3807,2543.0,0,9417.0,2020,5,Wednesday
2283,7620,889.0,0,2370.0,2020,5,Wednesday
2284,25380,2530.0,0,2542.5,2020,5,Wednesday
2285,22210,3800.0,0,2301.0,2020,5,Wednesday
2286,2379,635.0,0,686.25,2020,5,Wednesday
2287,4759,1269.0,0,682.0,2020,5,Wednesday
2288,11110,3800.0,0,4636.0,2020,5,Wednesday
2289,2538,635.0,0,958.5,2020,5,Wednesday
2290,3014,635.0,0,1602.0,2020,5,Wednesday
2291,3490,2543.0,0,3588.75,2020,5,Wednesday
2292,2538,1269.0,0,3500.0,2020,5,Wednesday
2293,2855,3800.0,0,6837.3,2020,5,Wednesday
2294,396,635.0,0,4533.75,2020,5,Wednesday
2295,396,2542.0,0,1632.0,2020,5,Wednesday
2296,634,2542.0,0,2000.0,2020,5,Wednesday
2297,555,635.0,0,4925.25,2020,5,Wednesday
2298,1427,635.0,0,20636.0,2020,5,Wednesday
2299,46860,2500.0,0,4500.0,2020,6,Tuesday
2300,8590,2502.0,0,1200.0,2020,6,Tuesday
2301,26550,1250.0,0,5581.5,2020,6,Tuesday
2302,168310,76860.0,1,1102.0,2017,11,Saturday
2303,2068710,1281000.0,1,4636.0,2017,11,Saturday
2304,2876610,768600.0,1,2819.8,2017,11,Saturday
2305,1069860,256200.0,1,12075.0,2017,11,Saturday
2306,290720,76860.0,1,8313.0,2017,11,Saturday
2307,290720,102480.0,1,9091.5,2017,11,Saturday
2308,122410,51240.0,1,10146.75,2017,11,Saturday
2309,145360,25620.0,1,18900.0,2017,11,Saturday
2310,183610,51240.0,1,39000.0,2017,11,Saturday
2311,306020,89670.0,1,12780.0,2017,11,Saturday
2312,394160,76860.0,1,1292.44,2017,11,Saturday
2313,526360,128100.0,1,3510.0,2017,11,Saturday
2314,6209200,1281000.0,1,3654.0,2017,11,Saturday
2315,1304880,640500.0,1,3510.0,2017,11,Saturday
2316,2142160,384300.0,1,4240.0,2017,11,Saturday
2317,24800080,5124000.0,1,52000.0,2017,11,Saturday
2318,335400,76860.0,1,21777.0,2017,11,Saturday
2319,423540,256200.0,1,16895.0,2017,11,Saturday
2320,229520,51240.0,1,10836.0,2017,11,Saturday
2321,526360,76860.0,1,5612.0,2017,11,Saturday
2322,1113920,384300.0,1,2014.0,2017,11,Saturday
2323,6071490,768600.0,1,10503.0,2017,11,Saturday
2324,1628040,256200.0,1,2530.0,2017,11,Saturday
2325,2729720,768600.0,1,40000.0,2017,11,Saturday
2326,183610,25620.0,1,40000.0,2017,11,Saturday
2327,4125190,1281000.0,1,14504.4,2017,11,Saturday
2328,1334260,256200.0,1,63692.75,2017,11,Saturday
2329,229520,64050.0,1,21060.0,2017,11,Saturday
2330,275420,128100.0,1,12610.0,2017,11,Saturday
2331,130060,25620.0,1,16644.0,2017,11,Saturday
2332,91810,38430.0,1,4284.0,2017,11,Saturday
2333,452910,256200.0,1,14996.8,2017,11,Saturday
2334,145360,38430.0,1,33350.0,2017,11,Saturday
2335,2142160,384300.0,1,7708.0,2017,11,Saturday
2336,2803170,512400.0,1,32400.0,2017,11,Saturday
2337,48960,6410.0,1,5566.0,2017,11,Sunday
2338,22950,6400.0,1,770.5,2017,11,Sunday
2339,24480,5120.0,1,10000.0,2017,11,Sunday
2340,19890,2560.0,1,1750.0,2017,11,Sunday
2341,91810,25620.0,1,10077.25,2017,11,Sunday
2342,42840,6400.0,1,6716.0,2017,11,Sunday
2343,36720,6400.0,1,13824.0,2017,11,Sunday
2344,53550,7680.0,1,4380.0,2017,11,Sunday
2345,84160,7680.0,1,5980.0,2017,11,Sunday
2346,36720,6400.0,1,12610.0,2017,11,Sunday
2347,61200,12810.0,1,7344.0,2017,11,Sunday
2348,30600,10250.0,1,3281.25,2017,11,Sunday
2349,42840,7690.0,1,4636.0,2017,11,Sunday
2350,9180,2560.0,1,2000.0,2017,11,Sunday
2351,9180,2560.0,1,4636.0,2017,11,Sunday
2352,183610,64050.0,1,5782.5,2017,11,Sunday
2353,130060,40990.0,1,14960.0,2017,11,Sunday
2354,76510,25620.0,1,3250.0,2017,11,Sunday
2355,53550,12810.0,1,5100.0,2017,11,Sunday
2356,45900,25620.0,1,20800.0,2017,11,Sunday
2357,61200,12810.0,1,1518.0,2017,11,Sunday
2358,64260,12810.0,1,1633.5,2017,11,Sunday
2359,53550,12810.0,1,1323.0,2017,11,Sunday
2360,53550,12810.0,1,2065.5,2017,11,Sunday
2361,76510,12810.0,1,5233.25,2017,11,Sunday
2362,290720,25620.0,1,7837.5,2017,11,Sunday
2363,275420,12810.0,1,9676.0,2017,11,Sunday
2364,12240,2560.0,1,912.5,2017,11,Sunday
2365,9180,2560.0,1,1968.75,2017,11,Sunday
2366,7650,2570.0,1,3233.0,2017,11,Sunday
2367,6120,2570.0,1,1850.0,2017,11,Sunday
2368,99460,25620.0,1,5329.0,2017,11,Sunday
2369,61200,25620.0,1,2065.5,2017,11,Sunday
2370,7650,2560.0,1,1250.5,2017,11,Sunday
2371,18360,7690.0,1,7820.0,2017,11,Sunday
2372,15300,6410.0,1,6392.0,2017,11,Sunday
2373,15300,6410.0,1,10324.0,2017,11,Sunday
2374,7650,2560.0,1,9500.0,2017,11,Sunday
2375,52020,12810.0,1,16068.0,2017,11,Sunday
2376,114760,32020.0,1,26825.0,2017,11,Sunday
2377,91810,25620.0,1,19500.0,2017,11,Sunday
2378,130060,12810.0,1,9282.5,2017,11,Sunday
2379,22950,12810.0,1,2000.0,2017,11,Sunday
2380,36720,12810.0,1,2400.0,2017,11,Sunday
2381,30600,12810.0,1,6300.0,2017,11,Sunday
2382,629180,256200.0,1,2772.0,2017,11,Sunday
2383,260120,76860.0,1,1748.0,2017,11,Sunday
2384,306020,128100.0,1,599.4,2017,11,Sunday
2385,526360,128100.0,1,3542.5,2017,11,Sunday
2386,76510,25620.0,1,613.25,2017,11,Sunday
2387,122410,25620.0,1,1381.95,2017,11,Sunday
2388,84160,20500.0,1,3050.0,2017,11,Sunday
2389,58140,19220.0,1,7228.0,2017,11,Sunday
2390,16830,6400.0,1,777.75,2017,11,Sunday
2391,13770,7690.0,1,428.4,2017,11,Sunday
2392,335400,128100.0,1,16324.0,2017,11,Sunday
2393,22950,10250.0,1,6700.0,2017,11,Sunday
2394,33660,12810.0,1,2133.0,2017,11,Sunday
2395,658560,256200.0,1,21060.0,2017,11,Sunday
2396,137710,25620.0,1,4380.0,2017,11,Sunday
2397,53550,12810.0,1,652.5,2017,11,Sunday
2398,168310,25620.0,1,2995.61,2017,11,Sunday
2399,58140,25620.0,1,6650.16,2017,11,Sunday
2400,36720,15370.0,1,5219.5,2017,11,Sunday
2401,4590,2567.0,1,784.8,2017,11,Sunday
2402,229520,38430.0,1,21476.0,2017,11,Sunday
2403,107110,12810.0,1,6612.0,2017,11,Sunday
2404,107110,12810.0,1,16188.25,2017,11,Sunday
2405,12240,2560.0,1,5947.5,2017,11,Sunday
2406,467600,25620.0,1,11358.88,2017,11,Sunday
2407,702630,25620.0,1,27548.0,2017,11,Sunday
2408,482290,128100.0,1,16296.0,2017,11,Sunday
2409,33660,12810.0,1,8100.0,2017,11,Sunday
2410,30600,12810.0,1,2143.69,2017,11,Sunday
2411,15300,12810.0,1,2070.25,2017,11,Sunday
2412,9180,5120.0,1,3120.0,2017,11,Sunday
2413,229520,25620.0,1,2340.0,2017,11,Sunday
2414,48960,25620.0,1,12545.0,2017,11,Sunday
2415,11480,11530.0,1,4284.0,2017,11,Sunday
2416,88750,25620.0,1,26000.0,2017,11,Sunday
2417,19890,7690.0,1,3000.0,2017,11,Sunday
2418,58140,25620.0,1,17400.0,2017,11,Sunday
2419,13770,3840.0,1,4200.0,2017,11,Sunday
2420,42840,28180.0,1,1291.5,2017,11,Sunday
2421,12240,10250.0,1,792.0,2017,11,Sunday
2422,18360,10250.0,1,4380.0,2017,11,Sunday
2423,10710,10250.0,1,1732.5,2017,11,Sunday
2424,137710,25620.0,1,10450.06,2017,11,Sunday
2425,15300,12810.0,1,9280.0,2017,11,Sunday
2426,6120,2570.0,1,2999.9,2017,11,Sunday
2427,24480,12810.0,1,10556.0,2017,11,Sunday
2428,9950,2567.0,1,1748.0,2017,11,Sunday
2429,76510,25620.0,1,21141.0,2017,11,Sunday
2430,24480,6400.0,1,3013.0,2017,11,Sunday
2431,30600,25620.0,1,2411.5,2017,11,Sunday
2432,68860,38430.0,1,21516.0,2017,11,Sunday
2433,364780,64050.0,1,1729.0,2017,11,Sunday
2434,260120,102480.0,1,2385.0,2017,11,Sunday
2435,114760,25620.0,1,21206.25,2017,11,Sunday
2436,22950,3840.0,1,15000.0,2017,11,Sunday
2437,24480,5120.0,1,36250.0,2017,11,Sunday
2438,13010,2560.0,1,32424.0,2017,11,Sunday
2439,12240,2560.0,1,10800.0,2017,11,Sunday
2440,214220,21780.0,1,47500.0,2017,11,Sunday
2441,12240,2560.0,1,20000.0,2017,11,Sunday
2442,36720,8970.0,1,29336.0,2017,11,Sunday
2443,130060,25620.0,1,23256.25,2017,11,Sunday
2444,6430,2560.0,1,43200.0,2017,11,Sunday
2445,12240,5120.0,1,21025.0,2017,11,Sunday
2446,7650,2560.0,1,19500.0,2017,11,Sunday
2447,15300,7690.0,1,11487.75,2017,11,Sunday
2448,42840,8970.0,1,12000.0,2017,11,Sunday
2449,107110,25620.0,1,22500.0,2017,11,Sunday
2450,58140,12810.0,1,14000.0,2017,11,Sunday
2451,99460,12810.0,1,40000.0,2017,11,Sunday
2452,15300,6410.0,1,14385.0,2017,11,Sunday
2453,39780,12810.0,1,17690.0,2017,11,Sunday
2454,168310,10250.0,1,16104.0,2017,11,Sunday
2455,526360,128100.0,1,2411.5,2017,11,Sunday
2456,893590,256200.0,1,2411.5,2017,11,Sunday
2457,364780,102480.0,1,10647.0,2017,11,Sunday
2458,137710,25620.0,1,41350.4,2017,11,Sunday
2459,16830,6410.0,1,2411.5,2017,11,Sunday
2460,91810,25620.0,1,11518.52,2017,11,Sunday
2461,99460,12810.0,1,609.0,2017,11,Sunday
2462,260120,25620.0,1,707.5,2017,11,Sunday
2463,379470,25620.0,1,18000.0,2017,11,Sunday
2464,1187370,128100.0,1,18000.0,2017,11,Sunday
2465,99460,12810.0,1,14592.0,2017,11,Sunday
2466,198910,51240.0,1,8000.0,2017,11,Sunday
2467,145360,51240.0,1,5700.96,2017,11,Sunday
2468,130060,38430.0,1,14950.0,2017,11,Sunday
2469,11480,5120.0,1,17557.0,2017,11,Sunday
2470,153010,64050.0,1,18648.5,2017,11,Sunday
2471,29070,5120.0,1,18144.0,2017,11,Sunday
2472,10710,6400.0,1,8136.04,2017,11,Sunday
2473,107110,25620.0,1,32000.0,2017,11,Sunday
2474,61200,25620.0,1,25600.0,2017,11,Sunday
2475,39780,5130.0,1,53000.0,2017,11,Sunday
2476,64260,12810.0,1,27580.0,2017,11,Sunday
2477,15300,15370.0,1,17004.15,2017,11,Sunday
2478,3366,2558.0,1,18225.0,2017,11,Sunday
2479,9180,2567.0,1,16978.09,2017,11,Sunday
2480,9950,2570.0,1,29100.0,2017,11,Sunday
2481,9950,3840.0,1,22500.0,2017,11,Sunday
2482,10710,8970.0,1,14113.5,2017,11,Sunday
2483,30600,3840.0,1,6615.7,2017,11,Sunday
2484,33660,12810.0,1,4866.18,2017,11,Sunday
2485,4590,1277.0,1,5915.0,2017,11,Sunday
2486,21420,10250.0,1,28880.0,2017,11,Sunday
2487,53550,25620.0,1,34000.0,2017,11,Sunday
2488,10710,3840.0,1,15600.0,2017,11,Sunday
2489,9180,5120.0,1,8000.0,2017,11,Sunday
2490,30600,10250.0,1,14420.5,2017,11,Sunday
2491,27540,15370.0,1,6606.5,2017,11,Sunday
2492,58140,21780.0,1,12723.75,2017,11,Sunday
2493,13770,2560.0,1,3842.25,2017,11,Sunday
2494,42840,8970.0,1,25885.0,2017,11,Sunday
2495,19890,10250.0,1,10400.0,2017,11,Sunday
2496,22950,2560.0,1,8281.0,2017,11,Sunday
2497,6120,2570.0,1,3000.0,2017,11,Sunday
2498,18360,5120.0,1,1353.0,2017,11,Sunday
2499,30600,12810.0,1,3650.0,2017,11,Sunday
2500,6120,2560.0,1,25200.0,2017,11,Sunday
2501,3825,2560.0,1,49451.4,2017,11,Sunday
2502,6120,1290.0,1,3040.1,2017,11,Sunday
2503,27540,7690.0,1,172.28,2017,11,Sunday
2504,168310,128100.0,1,249.6,2017,11,Sunday
2505,260120,25620.0,1,409.2,2017,11,Sunday
2506,145360,76860.0,1,343.2,2017,11,Sunday
2507,4418970,768600.0,1,4350.8,2017,11,Sunday
2508,122410,51240.0,1,4324.32,2017,11,Sunday
2509,107110,25620.0,1,3545.79,2017,11,Sunday
2510,3831400,1281000.0,1,6754.44,2017,11,Sunday
2511,26010,12810.0,1,10137.0,2017,11,Monday
2512,22950,7690.0,1,16240.0,2017,11,Monday
2513,18360,6410.0,1,13000.0,2017,11,Monday
2514,6120,2570.0,1,3192.75,2017,11,Tuesday
2515,91810,19220.0,1,195.8,2018,3,Thursday
2516,99460,12810.0,1,392.04,2018,3,Thursday
2517,45900,25620.0,1,64.0,2018,3,Thursday
2518,191260,25620.0,1,15400.0,2018,3,Thursday
2519,7340,2570.0,1,1738.8,2018,3,Thursday
2520,9180,3840.0,1,1720.8,2018,3,Thursday
2521,107110,25620.0,1,12516.05,2018,3,Thursday
2522,7960,2558.0,1,819.0,2018,3,Thursday
2523,114760,12810.0,1,796.8,2018,3,Thursday
2524,38250,12810.0,1,5505.5,2018,3,Thursday
2525,48960,7690.0,1,10647.0,2018,3,Thursday
2526,570430,256200.0,1,12610.0,2018,3,Thursday
2527,33660,2560.0,1,1228.5,2018,3,Thursday
2528,29070,7690.0,1,1232.8,2018,3,Thursday
2529,36720,2560.0,1,3564.3,2018,3,Thursday
2530,15300,3840.0,1,9900.25,2018,3,Thursday
2531,13770,5120.0,1,5302.25,2018,3,Thursday
2532,13010,3840.0,1,6305.0,2018,3,Thursday
2533,214220,64050.0,1,1170.0,2018,3,Thursday
2534,629180,128100.0,1,14300.0,2018,3,Thursday
2535,21420,5130.0,1,14647.5,2018,3,Thursday
2536,27540,12810.0,1,4800.0,2018,3,Thursday
2537,12240,2560.0,1,2500.0,2018,3,Thursday
2538,22950,12810.0,1,14400.0,2018,3,Thursday
2539,12240,5120.0,1,18000.0,2018,3,Thursday
2540,99460,25620.0,1,9490.5,2018,3,Thursday
2541,14540,2570.0,1,3289.0,2018,3,Thursday
2542,137710,25620.0,1,4405.62,2018,3,Thursday
2543,198910,38430.0,1,358.66,2018,3,Thursday
2544,244820,25620.0,1,1600.0,2018,3,Thursday
2545,16830,5120.0,1,1745.74,2018,3,Thursday
2546,13770,6400.0,1,16900.0,2018,3,Thursday
2547,4590,2567.0,1,1724.45,2018,3,Thursday
2548,13770,14090.0,1,4832.7,2018,3,Thursday
2549,42840,23060.0,1,4375.32,2018,3,Thursday
2550,6430,2567.0,1,7696.26,2018,3,Thursday
2551,599800,102480.0,1,6661.2,2018,5,Saturday
2552,2142160,512400.0,1,8100.0,2018,5,Saturday
2553,3831400,640500.0,1,4380.0,2018,5,Saturday
2554,335400,128100.0,1,7747.0,2018,5,Saturday
2555,526360,76860.0,1,5581.5,2018,5,Saturday
2556,306020,76860.0,1,14744.0,2018,5,Saturday
2557,260120,102480.0,1,8428.0,2018,5,Saturday
2558,526360,76860.0,1,4299.75,2018,5,Saturday
2559,746700,256200.0,1,6954.0,2018,5,Saturday
2560,107110,51240.0,1,21600.0,2018,5,Saturday
2561,1304880,1024800.0,1,2469.25,2018,5,Saturday
2562,1260810,256200.0,1,2806.0,2018,5,Saturday
2563,702630,256200.0,1,1650.0,2018,5,Saturday
2564,570430,256200.0,1,899.15,2018,5,Saturday
2565,21632750,2562000.0,1,21060.0,2018,5,Saturday
2566,11579900,1281000.0,1,12610.0,2018,5,Saturday
2567,8825700,2562000.0,1,25350.0,2018,5,Saturday
2568,3537620,1281000.0,1,12000.0,2018,5,Saturday
2569,4694390,1281000.0,1,21060.0,2018,5,Saturday
2570,555740,64050.0,1,7213.75,2018,5,Saturday
2571,7173170,1281000.0,1,12221.0,2018,5,Saturday
2572,732010,128100.0,1,12221.0,2018,5,Saturday
2573,820140,256200.0,1,29694.0,2018,5,Saturday
2574,260120,76860.0,1,14304.0,2018,5,Saturday
2575,394160,166530.0,1,12740.0,2018,5,Saturday
2576,526360,128100.0,1,3510.0,2018,5,Saturday
2577,183610,102480.0,1,5627.25,2018,5,Saturday
2578,1407700,256200.0,1,21108.6,2018,5,Saturday
2579,3243840,1281000.0,1,5029.2,2018,5,Saturday
2580,629180,128100.0,1,19354.8,2018,5,Saturday
2581,394160,128100.0,1,9142.8,2018,5,Saturday
2582,364780,128100.0,1,28078.0,2018,5,Saturday
2583,1628040,640500.0,1,42230.04,2018,5,Saturday
2584,1407700,256200.0,1,32400.0,2018,5,Saturday
2585,967030,256200.0,1,42500.0,2018,5,Saturday
2586,275420,38430.0,1,41400.0,2018,5,Saturday
2587,122410,38430.0,1,33350.0,2018,5,Saturday
2588,306020,128100.0,1,34000.0,2018,5,Saturday
2589,1113920,281820.0,1,38709.6,2018,5,Saturday
2590,599800,128100.0,1,10000.0,2018,5,Saturday
2591,1628040,704550.0,1,4331.0,2018,5,Saturday
2592,1113920,256200.0,1,25350.0,2018,5,Saturday
2593,1187370,512400.0,1,20900.91,2018,5,Saturday
2594,1187370,102480.0,1,29532.18,2018,5,Saturday
2595,8963410,4099200.0,1,18669.0,2018,5,Saturday
2596,893590,256200.0,1,42926.0,2018,5,Saturday
2597,1701490,1281000.0,1,10324.0,2018,5,Saturday
2598,1628040,256200.0,1,10647.0,2018,5,Saturday
2599,922960,320250.0,1,14400.0,2018,5,Saturday
2600,834830,256200.0,1,99750.0,2018,5,Saturday
2601,229520,102480.0,1,7955.75,2018,5,Saturday
2602,1113920,896700.0,1,55186.2,2018,5,Saturday
2603,1304880,256200.0,1,51200.0,2018,5,Saturday
2604,84160,12810.0,1,3302.0,2018,5,Sunday
2605,84160,8970.0,1,8150.0,2018,5,Sunday
2606,13770,6410.0,1,808.5,2018,5,Sunday
2607,73450,12810.0,1,4125.0,2018,5,Sunday
2608,19890,6410.0,1,10800.0,2018,5,Sunday
2609,16830,2560.0,1,9562.5,2018,5,Sunday
2610,168310,25620.0,1,15610.0,2018,5,Sunday
2611,61200,12810.0,1,10485.0,2018,5,Sunday
2612,26010,5120.0,1,3048.0,2018,5,Sunday
2613,137710,12810.0,1,5265.0,2018,5,Sunday
2614,114760,7690.0,1,6435.0,2018,5,Sunday
2615,19890,12810.0,1,2820.0,2018,5,Sunday
2616,4284,2567.0,1,2106.0,2018,5,Sunday
2617,8420,3210.0,1,2499.0,2018,5,Sunday
